Employee ID,Title,BusinessUnit,DepartmentType,Division,State,DOB,GenderCode,RaceDesc,MaritalDesc,EmployeeStatus,EmployeeType,EmployeeClassificationType,PayZone,StartDate,ExitDate,TerminationType,Performance Score,Current Employee Rating,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Training Duration(Days),Training Cost
3542,Area Sales Manager,EW,Sales,Field Operations,IN,1948-03-01,Male,White,Married,Active,Contract,Temporary,Zone A,2023-04-15,,,2,1,2,3,4,2022-08-22,Project Management,Internal,Failed,4,511.42
3543,Area Sales Manager,MSC,Sales,General - Con,CA,1981-02-18,Female,Black,Single,Active,Part-Time,Temporary,Zone A,2020-11-10,,,3,2,4,5,5,2023-05-21,Communication Skills,External,Passed,4,171.03
3544,Area Sales Manager,TNS,Sales,Aerial,CA,2000-09-16,Male,Asian,Single,Inactive,Contract,Temporary,Zone A,2023-06-29,2023-07-09,Voluntary,3,2,3,5,3,2023-05-02,Leadership Development,External,Passed,3,842.93
3545,Area Sales Manager,EW,IT/IS,Field Operations,OR,1943-01-28,Female,Black,Widowed,Active,Full-Time,Temporary,Zone C,2022-03-07,,,3,1,2,5,2,2023-05-04,Customer Service,External,Incomplete,5,581.12
3546,Area Sales Manager,CCDR,Sales,General - Con,ND,1980-07-14,Male,Hispanic,Widowed,Inactive,Full-Time,Part-Time,Zone B,2021-07-31,2023-01-27,Voluntary,4,1,2,5,5,2022-11-21,Project Management,External,Passed,4,426.45
3547,Area Sales Manager,BPC,Sales,Project Management - Eng,KY,1947-03-25,Female,Other,Married,Active,Contract,Full-Time,Zone B,2022-01-20,,,2,2,2,4,2,2023-04-24,Technical Skills,External,Failed,4,805.05
3548,Area Sales Manager,WBL,Sales,General - Con,KY,1964-01-25,Female,White,Single,Inactive,Part-Time,Full-Time,Zone A,2021-07-11,2022-10-10,Voluntary,3,1,5,5,3,2022-08-16,Leadership Development,External,Passed,3,368.8
3549,Area Sales Manager,TNS,Sales,Field Operations,GA,1955-03-17,Female,Black,Divorced,Inactive,Full-Time,Full-Time,Zone C,2018-10-15,2020-10-18,Voluntary,3,2,1,4,1,2022-11-02,Communication Skills,External,Failed,5,788.67
3550,Area Sales Manager,SVG,Sales,Wireline Construction,TX,1988-03-26,Male,White,Divorced,Inactive,Part-Time,Temporary,Zone C,2021-11-26,2022-10-14,Voluntary,3,1,3,5,4,2023-04-09,Project Management,Internal,Completed,4,363.11
3551,Area Sales Manager,PYZ,Sales,Engineers,TX,1954-07-04,Male,Black,Married,Active,Part-Time,Part-Time,Zone C,2018-08-11,,,2,4,4,4,3,2022-10-27,Communication Skills,External,Incomplete,1,570.13
3552,Area Sales Manager,PL,Sales,Field Operations,CO,1942-08-11,Male,White,Single,Inactive,Full-Time,Full-Time,Zone B,2020-02-16,2020-06-03,Voluntary,2,1,3,4,2,2022-11-26,Leadership Development,External,Failed,4,480.87
3553,Area Sales Manager,NEL,Sales,Field Operations,CO,1949-05-07,Male,Black,Divorced,Active,Contract,Temporary,Zone C,2020-01-20,,,3,4,4,2,4,2022-12-11,Project Management,Internal,Incomplete,5,689.48
3554,Area Sales Manager,MSC,Sales,People Services,IN,1958-10-14,Male,Asian,Widowed,Active,Part-Time,Temporary,Zone C,2019-03-31,,,3,1,2,1,2,2023-06-05,Project Management,Internal,Completed,4,283.33
3555,Area Sales Manager,EW,Sales,General - Eng,IN,1988-01-11,Female,Hispanic,Widowed,Inactive,Full-Time,Temporary,Zone C,2023-01-06,2023-05-07,Voluntary,3,4,2,5,1,2023-03-04,Leadership Development,External,Passed,4,566.12
3556,Area Sales Manager,CCDR,Sales,Wireline Construction,CA,1961-06-16,Male,White,Single,Inactive,Full-Time,Temporary,Zone B,2019-07-18,2020-01-15,Voluntary,4,2,2,2,3,2023-02-11,Customer Service,Internal,Incomplete,1,513.92
3557,Area Sales Manager,BPC,Sales,Field Operations,MA,1960-06-06,Male,Other,Single,Active,Part-Time,Temporary,Zone C,2019-02-13,,,3,2,4,5,2,2023-02-04,Project Management,External,Failed,1,210.38
3558,Production Technician I,MSC,Production,Yard (Material Handling),MA,1959-06-04,Female,Black,Single,Active,Part-Time,Part-Time,Zone A,2018-12-30,,,3,1,2,5,3,2023-07-18,Technical Skills,Internal,Completed,1,941.54
3559,Production Technician I,NEL,Production,Field Operations,MA,1991-11-18,Male,White,Single,Inactive,Part-Time,Full-Time,Zone C,2019-11-06,2020-09-06,Voluntary,3,2,3,2,1,2022-11-30,Project Management,External,Failed,2,959.81
3560,Production Technician I,MSC,Production,Field Operations,MA,1954-02-18,Female,Asian,Divorced,Active,Contract,Full-Time,Zone C,2022-06-01,,,4,4,2,4,5,2023-05-22,Technical Skills,External,Passed,1,738.92
3561,Production Technician II,BPC,Production,General - Con,MA,1959-01-31,Female,White,Married,Active,Part-Time,Temporary,Zone C,2023-03-28,,,3,5,2,1,5,2022-09-07,Technical Skills,External,Failed,5,445.04
3562,Production Technician I,CCDR,Production,Shop (Fleet),MA,1954-04-09,Female,Other,Single,Inactive,Contract,Full-Time,Zone B,2019-05-21,2023-01-05,Voluntary,4,2,2,1,3,2023-01-02,Project Management,External,Failed,3,808.05
3563,Production Technician I,WBL,Production,Field Operations,MA,1946-10-15,Male,Black,Widowed,Active,Contract,Full-Time,Zone B,2019-01-01,,,1,4,4,1,3,2023-04-06,Leadership Development,External,Passed,4,886.9
3564,Production Technician II,SVG,Production,Aerial,MA,1994-11-07,Female,White,Divorced,Inactive,Full-Time,Temporary,Zone C,2019-01-26,2020-12-02,Voluntary,3,1,4,4,3,2022-12-10,Technical Skills,External,Incomplete,4,106.14
3565,Production Technician I,WBL,Production,General - Con,MA,1968-05-10,Male,Other,Divorced,Active,Part-Time,Full-Time,Zone B,2021-09-11,,,3,4,5,5,5,2023-05-06,Project Management,External,Passed,4,684.35
3566,Production Technician II,PL,Production,Aerial,MA,1963-10-05,Male,Black,Single,Active,Part-Time,Part-Time,Zone A,2021-09-26,,,3,2,1,2,3,2022-09-05,Communication Skills,Internal,Failed,2,578.81
3567,Production Technician I,EW,Production,General - Sga,MA,1966-09-02,Male,Asian,Widowed,Active,Full-Time,Full-Time,Zone C,2023-03-04,,,3,4,2,3,2,2023-06-09,Customer Service,Internal,Completed,5,764.51
3568,Production Technician I,EW,Production,Field Operations,MA,1974-12-08,Male,Asian,Divorced,Inactive,Full-Time,Part-Time,Zone B,2023-07-11,2023-07-29,Involuntary,3,2,2,4,1,2022-08-23,Project Management,Internal,Incomplete,2,201.76
3569,Production Technician I,MSC,Production,Catv,MA,1995-07-19,Female,Hispanic,Divorced,Inactive,Part-Time,Temporary,Zone B,2019-02-09,2020-08-28,Involuntary,3,2,1,3,5,2022-11-09,Technical Skills,External,Incomplete,4,730.04
3570,Production Technician II,TNS,Production,Fielders,MA,1974-11-23,Female,Asian,Married,Inactive,Full-Time,Temporary,Zone B,2019-04-19,2021-10-26,Voluntary,3,1,2,5,3,2023-03-29,Project Management,External,Failed,2,796.88
3571,Production Technician I,NEL,Production,Field Operations,MA,1947-08-29,Female,White,Widowed,Inactive,Part-Time,Full-Time,Zone C,2022-07-07,2023-07-17,Voluntary,3,4,4,1,5,2023-08-04,Project Management,External,Completed,3,834.44
3572,Production Technician I,WBL,Production,Fielders,MA,1994-06-07,Male,White,Single,Inactive,Contract,Part-Time,Zone A,2019-03-12,2020-05-19,Voluntary,3,5,5,5,5,2023-05-19,Leadership Development,Internal,Failed,5,569.17
3573,Production Technician I,NEL,Production,Field Operations,MA,1983-10-26,Female,Asian,Divorced,Inactive,Contract,Full-Time,Zone B,2020-03-09,2021-10-17,Involuntary,4,4,4,1,1,2022-10-06,Customer Service,Internal,Completed,4,386.07
3574,Production Technician I,WBL,Production,Underground,MA,1951-05-06,Female,Hispanic,Widowed,Inactive,Contract,Full-Time,Zone B,2021-05-18,2022-01-04,Involuntary,3,1,3,3,3,2022-09-05,Customer Service,Internal,Completed,1,309.56
3575,Production Technician I,MSC,Production,Field Operations,MA,1987-03-05,Male,Hispanic,Single,Inactive,Part-Time,Temporary,Zone A,2021-04-28,2022-01-18,Voluntary,4,5,5,1,5,2022-12-12,Technical Skills,Internal,Incomplete,3,583.21
3576,Production Technician II,PL,Production,Engineers,MA,1992-04-26,Female,Asian,Single,Inactive,Full-Time,Full-Time,Zone B,2021-07-21,2023-04-26,Voluntary,4,4,2,3,3,2023-02-02,Project Management,External,Completed,5,398.65
3577,Production Technician I,BPC,Production,Field Operations,MA,1957-05-30,Male,White,Widowed,Active,Part-Time,Temporary,Zone C,2019-09-15,,,3,4,5,4,5,2023-01-26,Communication Skills,Internal,Passed,5,931.46
3578,Production Technician I,WBL,Production,Field Operations,MA,1957-05-30,Male,Hispanic,Married,Active,Full-Time,Temporary,Zone A,2019-05-04,,,4,2,1,4,2,2022-12-01,Project Management,External,Completed,5,115.06
3579,Production Technician II,BPC,Production,Field Operations,MA,1946-11-15,Female,Asian,Widowed,Active,Full-Time,Part-Time,Zone C,2021-05-20,,,2,4,5,3,3,2023-04-27,Communication Skills,External,Failed,2,199.82
3580,Production Technician I,PYZ,Production,Field Operations,MA,1942-04-21,Male,Other,Married,Active,Full-Time,Full-Time,Zone C,2019-12-16,,,3,4,2,4,3,2022-11-04,Communication Skills,Internal,Failed,5,940.2
3581,Production Technician I,SVG,Production,Wireline Construction,MA,1943-03-08,Male,Other,Divorced,Inactive,Full-Time,Part-Time,Zone A,2020-11-20,2023-05-01,Voluntary,3,2,3,4,4,2023-01-29,Communication Skills,External,Completed,1,122.07
3582,Production Technician I,TNS,Production,Yard (Material Handling),MA,1968-08-09,Male,Asian,Widowed,Inactive,Part-Time,Part-Time,Zone B,2020-08-19,2022-05-04,Voluntary,3,4,2,2,5,2022-09-09,Communication Skills,Internal,Completed,4,875.02
3583,Production Technician I,WBL,Production,Field Operations,MA,1958-11-20,Female,White,Married,Inactive,Full-Time,Temporary,Zone C,2021-04-28,2022-04-18,Voluntary,2,4,4,1,4,2023-03-18,Communication Skills,Internal,Incomplete,4,116.4
3584,Production Technician I,BPC,Production,Field Operations,MA,1987-11-07,Female,Other,Married,Active,Contract,Full-Time,Zone C,2020-08-14,,,3,4,2,2,5,2022-12-15,Technical Skills,External,Passed,5,341.78
3585,Production Technician I,CCDR,Production,Yard (Material Handling),MA,1992-07-16,Female,Black,Divorced,Active,Full-Time,Full-Time,Zone A,2021-12-22,,,3,4,1,2,3,2023-02-14,Communication Skills,Internal,Completed,4,107.48
3586,Production Technician I,EW,Production,People Services,MA,2000-12-27,Female,Hispanic,Single,Inactive,Part-Time,Full-Time,Zone B,2019-02-01,2019-02-10,Voluntary,3,2,4,2,4,2022-09-30,Communication Skills,External,Completed,1,502.7
3587,Production Technician I,MSC,Production,General - Eng,MA,1977-12-25,Male,Other,Divorced,Inactive,Full-Time,Temporary,Zone B,2021-05-10,2021-12-17,Voluntary,3,2,1,2,2,2023-03-22,Leadership Development,External,Completed,5,570.04
3588,Production Technician I,NEL,Production,Shop (Fleet),MA,1972-03-08,Male,Black,Widowed,Inactive,Full-Time,Full-Time,Zone C,2019-06-25,2019-08-15,Voluntary,3,2,4,2,1,2023-03-23,Communication Skills,External,Passed,1,538.83
3589,Production Technician I,PL,Production,Field Operations,MA,1951-08-02,Male,White,Single,Active,Contract,Temporary,Zone B,2019-04-25,,,3,1,2,3,2,2023-01-07,Communication Skills,Internal,Incomplete,4,881.8
3590,Production Technician I,PYZ,Production,Field Operations,MA,1995-05-31,Male,Asian,Widowed,Inactive,Part-Time,Full-Time,Zone C,2021-02-25,2022-10-13,Voluntary,3,4,2,5,4,2023-04-02,Leadership Development,External,Completed,1,274.33
3591,Production Technician I,SVG,Production,Field Operations,MA,1998-11-14,Female,White,Married,Inactive,Contract,Part-Time,Zone B,2021-11-23,2023-05-29,Voluntary,2,5,2,1,4,2023-03-01,Customer Service,Internal,Failed,1,247.01
3592,Production Technician I,TNS,Production,Field Operations,MA,1998-12-23,Male,Other,Single,Inactive,Contract,Full-Time,Zone B,2021-10-05,2022-06-18,Voluntary,3,3,4,1,2,2023-01-30,Leadership Development,External,Incomplete,1,734.68
3593,Production Technician I,WBL,Production,General - Con,MA,1949-11-11,Male,Asian,Married,Active,Contract,Full-Time,Zone A,2020-05-30,,,3,1,4,4,3,2023-06-15,Project Management,Internal,Incomplete,3,258.07
3594,Production Technician I,PYZ,Production,Field Operations,MA,1968-03-14,Male,Black,Married,Active,Part-Time,Part-Time,Zone B,2018-12-11,,,2,1,1,5,1,2023-05-05,Leadership Development,Internal,Passed,5,472.64
3595,Production Technician I,WBL,Production,Engineers,MA,1952-03-02,Male,Other,Divorced,Inactive,Contract,Temporary,Zone A,2020-09-22,2022-09-14,Voluntary,3,1,2,3,1,2023-02-21,Technical Skills,External,Passed,2,252.88
3596,Production Technician I,NEL,Production,Splicing,MA,1982-07-19,Male,Other,Single,Active,Part-Time,Full-Time,Zone C,2019-07-28,,,2,2,4,3,4,2022-12-14,Technical Skills,Internal,Incomplete,2,289.68
3597,Production Technician II,PYZ,Production,General - Con,MA,1986-10-31,Female,Black,Single,Inactive,Contract,Part-Time,Zone C,2020-06-06,2021-04-14,Voluntary,3,1,5,4,4,2023-03-03,Technical Skills,External,Incomplete,4,505.59
3598,Production Technician II,SVG,Production,Project Management - Eng,MA,1950-10-06,Female,Other,Married,Inactive,Part-Time,Full-Time,Zone A,2018-09-28,2023-08-05,Voluntary,2,1,2,5,4,2022-10-11,Technical Skills,Internal,Passed,3,373.87
3599,Production Technician II,TNS,Production,General - Con,MA,1950-03-31,Female,White,Divorced,Active,Part-Time,Temporary,Zone A,2020-04-12,,,3,2,4,4,2,2023-03-02,Leadership Development,Internal,Completed,5,918.86
3600,Production Technician II,WBL,Production,Field Operations,MA,1949-10-07,Female,White,Single,Active,Contract,Temporary,Zone B,2022-11-01,,,3,2,2,1,4,2022-11-01,Leadership Development,Internal,Passed,4,299.7
3601,Production Technician II,BPC,Production,Wireline Construction,MA,1966-07-22,Female,White,Married,Active,Part-Time,Full-Time,Zone B,2022-11-21,,,3,5,1,1,2,2023-01-03,Project Management,External,Completed,1,865.58
3602,Production Technician II,CCDR,Production,Engineers,MA,1994-10-12,Female,Hispanic,Married,Inactive,Full-Time,Part-Time,Zone B,2021-04-11,2023-05-24,Involuntary,3,5,3,3,3,2023-04-09,Technical Skills,External,Incomplete,1,632.59
3603,Production Technician II,EW,Production,Field Operations,MA,1977-02-15,Female,White,Married,Inactive,Full-Time,Part-Time,Zone A,2018-11-29,2019-02-21,Voluntary,3,2,5,1,3,2022-10-02,Technical Skills,External,Incomplete,3,680.48
3604,Production Technician II,MSC,Production,Field Operations,MA,1948-03-09,Female,Hispanic,Divorced,Inactive,Part-Time,Full-Time,Zone B,2019-01-16,2022-08-31,Voluntary,2,4,3,5,4,2023-03-23,Project Management,External,Failed,3,287.71
3605,Production Technician I,CCDR,Production,Engineers,MA,1943-08-25,Male,Other,Divorced,Active,Contract,Temporary,Zone C,2019-09-18,,,3,4,5,1,3,2022-11-17,Communication Skills,External,Passed,2,102.92
3606,Production Technician I,SVG,Production,Billable Consultants,MA,1965-03-13,Male,Other,Divorced,Inactive,Part-Time,Full-Time,Zone C,2019-08-01,2023-01-20,Involuntary,3,3,3,5,1,2022-10-31,Project Management,Internal,Passed,2,255.6
3607,Production Technician I,EW,Production,Project Management - Con,MA,1976-08-03,Male,Other,Married,Inactive,Full-Time,Full-Time,Zone A,2019-06-18,2021-04-14,Voluntary,3,5,2,4,1,2023-05-04,Customer Service,External,Passed,4,321.91
3608,Production Technician I,MSC,Production,Field Operations,MA,1979-07-06,Male,Other,Married,Active,Full-Time,Part-Time,Zone C,2019-02-13,,,3,3,1,3,1,2023-03-14,Project Management,External,Completed,3,834.12
3609,Production Technician I,TNS,Production,Shop (Fleet),MA,1993-06-09,Female,Other,Widowed,Active,Contract,Full-Time,Zone B,2021-06-02,,,3,3,2,2,4,2022-09-23,Customer Service,Internal,Passed,4,273.88
3610,Production Technician I,PYZ,Production,Field Operations,MA,1973-04-07,Female,Other,Single,Active,Part-Time,Full-Time,Zone C,2018-10-11,,,3,3,4,5,5,2023-02-15,Customer Service,Internal,Incomplete,4,217.57
3611,Production Technician I,WBL,Production,Project Management - Con,MA,1952-01-20,Female,Hispanic,Married,Active,Contract,Full-Time,Zone C,2021-03-09,,,3,2,2,3,4,2023-01-07,Customer Service,Internal,Completed,1,482.09
3612,Production Technician I,NEL,Production,Field Operations,MA,1984-12-25,Male,Black,Single,Active,Contract,Part-Time,Zone A,2022-01-23,,,1,4,5,3,3,2023-07-03,Leadership Development,External,Failed,2,614.11
3613,Production Technician I,PL,Production,Field Operations,MA,1973-06-14,Male,Asian,Married,Active,Contract,Part-Time,Zone B,2019-02-24,,,4,1,1,5,2,2022-10-08,Customer Service,Internal,Incomplete,1,354.22
3614,Production Technician I,BPC,Production,Project Management - Con,MA,1973-08-31,Male,White,Married,Inactive,Contract,Temporary,Zone B,2020-01-08,2021-07-02,Voluntary,3,2,4,5,1,2023-06-04,Leadership Development,External,Passed,3,868.85
3615,Production Technician I,CCDR,Production,General - Con,MA,1986-05-14,Male,Asian,Divorced,Inactive,Full-Time,Part-Time,Zone B,2021-05-13,2022-09-22,Voluntary,4,2,3,1,4,2022-12-17,Communication Skills,Internal,Passed,4,701.34
3616,Production Technician I,SVG,Production,General - Con,MA,1981-03-24,Female,Hispanic,Married,Active,Contract,Full-Time,Zone C,2022-02-12,,,3,4,1,1,1,2023-01-30,Customer Service,Internal,Incomplete,4,134.93
3617,Production Technician I,EW,Production,Wireline Construction,MA,1961-02-18,Female,Hispanic,Married,Active,Full-Time,Full-Time,Zone C,2023-02-01,,,3,1,2,3,3,2023-04-09,Customer Service,Internal,Completed,5,531.1
3618,Production Technician I,MSC,Production,Splicing,MA,1944-05-05,Male,Black,Married,Active,Part-Time,Temporary,Zone B,2023-02-04,,,3,3,3,4,5,2022-12-26,Leadership Development,External,Passed,3,609.3
3619,Production Technician I,TNS,Production,General - Con,MA,1984-03-17,Male,Asian,Married,Inactive,Full-Time,Full-Time,Zone A,2023-03-23,2023-05-01,Involuntary,3,3,1,5,2,2022-11-10,Project Management,Internal,Passed,2,656.68
3620,Production Technician I,PYZ,Production,General - Eng,MA,1994-10-12,Male,Hispanic,Married,Inactive,Part-Time,Temporary,Zone A,2023-03-22,2023-07-14,Involuntary,3,2,1,2,2,2022-12-20,Technical Skills,Internal,Completed,3,654.22
3621,Production Technician I,WBL,Production,Wireless,MA,1997-09-09,Male,White,Married,Active,Contract,Full-Time,Zone A,2018-11-28,,,3,2,2,3,2,2023-07-15,Leadership Development,External,Passed,3,879.89
3622,Production Technician II,SVG,Production,Field Operations,MA,1995-10-16,Female,Hispanic,Divorced,Inactive,Part-Time,Temporary,Zone A,2020-07-09,2021-07-10,Voluntary,3,3,3,1,5,2023-05-11,Project Management,External,Completed,1,977.23
3623,Production Technician II,EW,Production,Engineers,MA,1958-04-25,Female,Asian,Divorced,Active,Part-Time,Full-Time,Zone A,2019-02-11,,,3,3,2,2,5,2023-08-03,Project Management,External,Completed,2,763.37
3624,Production Technician II,MSC,Production,Technology / It,MA,1996-02-04,Female,Asian,Married,Active,Part-Time,Part-Time,Zone B,2020-01-09,,,3,4,2,2,2,2023-04-05,Communication Skills,External,Passed,5,962.13
3625,Production Technician II,TNS,Production,Engineers,MA,1975-12-14,Female,Asian,Single,Inactive,Contract,Part-Time,Zone B,2021-11-11,2022-07-31,Voluntary,3,5,5,2,4,2023-03-26,Technical Skills,External,Incomplete,2,617.27
3626,Production Technician II,PYZ,Production,Field Operations,MA,1993-10-28,Female,Asian,Single,Active,Full-Time,Temporary,Zone B,2021-05-15,,,3,2,2,5,1,2022-09-25,Communication Skills,Internal,Failed,2,559.78
3627,Production Technician II,WBL,Production,Field Operations,MA,1967-02-23,Female,Black,Married,Inactive,Contract,Full-Time,Zone C,2019-08-21,2022-10-28,Voluntary,3,3,1,1,4,2022-08-30,Leadership Development,Internal,Incomplete,5,113.89
3628,Production Technician II,NEL,Production,Engineers,MA,1946-01-27,Female,Hispanic,Married,Active,Contract,Part-Time,Zone B,2020-09-18,,,3,3,4,3,1,2022-09-25,Leadership Development,Internal,Incomplete,4,858.62
3629,Production Technician I,NEL,Production,Field Operations,MA,1983-11-26,Male,Black,Divorced,Inactive,Contract,Full-Time,Zone B,2022-08-27,2022-12-03,Voluntary,3,5,2,4,4,2023-07-30,Technical Skills,Internal,Incomplete,1,343.76
3630,Production Technician I,MSC,Production,Field Operations,MA,1965-05-07,Male,Other,Widowed,Active,Contract,Full-Time,Zone B,2019-02-23,,,3,5,5,3,2,2022-09-24,Technical Skills,Internal,Failed,5,507.58
3631,Production Technician I,EW,Production,Wireline Construction,MA,1947-04-28,Male,Other,Divorced,Inactive,Contract,Full-Time,Zone C,2022-08-08,2022-10-25,Voluntary,3,3,4,1,5,2023-04-10,Customer Service,Internal,Completed,1,691.12
3632,Production Technician I,CCDR,Production,Field Operations,MA,1945-10-03,Male,Asian,Married,Inactive,Contract,Full-Time,Zone C,2022-09-24,2022-10-24,Involuntary,3,3,3,4,5,2023-06-23,Technical Skills,Internal,Completed,2,174.85
3633,Production Technician I,BPC,Production,Aerial,MA,1987-03-24,Female,Hispanic,Single,Active,Contract,Temporary,Zone B,2022-03-21,,,3,5,4,4,4,2022-12-01,Communication Skills,Internal,Incomplete,3,699.39
3634,Production Technician I,PYZ,Production,General - Sga,MA,1962-04-26,Female,Other,Married,Inactive,Part-Time,Full-Time,Zone B,2023-06-23,2023-07-26,Voluntary,3,5,2,5,2,2022-09-15,Technical Skills,External,Incomplete,3,254.68
3635,Production Technician I,WBL,Production,Yard (Material Handling),MA,1978-03-12,Female,Hispanic,Single,Active,Part-Time,Part-Time,Zone C,2020-10-26,,,3,4,1,5,4,2023-06-13,Technical Skills,External,Failed,2,534.55
3636,Production Technician I,NEL,Production,Catv,MA,1982-03-13,Male,Asian,Divorced,Active,Contract,Temporary,Zone B,2020-01-29,,,3,3,3,5,3,2022-08-26,Communication Skills,External,Passed,3,795.72
3637,Production Technician I,PL,Production,Aerial,MA,1995-04-17,Male,Asian,Divorced,Active,Full-Time,Full-Time,Zone C,2022-04-23,,,3,3,2,1,3,2023-03-21,Project Management,External,Completed,4,977.23
